Time	Water column behaviour	Prey present	Prey abundance	Foraging behavior	Cons/Hetero	Cons/Hetero abundance	Direction	Comments
459.40	Flapping (F)							
459.43	Flapping (F)							
459.47	Flapping (F)							
459.50	Flapping (F)							
459.53	Flapping (F)							
459.57	Flapping (F)							
459.60	Flapping (F)							
459.63	Flapping (F)							
459.67	Flapping (F)							
459.70	Flapping (F)							
459.73	Flapping (F)							
459.77	Flapping (F)							
459.80	Flapping (F)							
459.83	Flapping (F)							
459.87	Flapping (F)							
459.90	Flapping (F)							
459.93	Flapping (F)							
459.97	Flapping (F)							
460.00	Flapping (F)							
460.03	Flapping (F)							
460.07	Flapping (F)							
460.10	Flapping (F)							
460.13	Flapping (F)							
460.17	Flapping (F)							
460.20	Flapping (F)							
460.23	Flapping (F)							
460.27	Flapping (F)							
460.30	Flapping (F)							
460.33	Flapping (F)							
460.37	Flapping (F)							
460.40	Flapping (F)							
460.43	Flapping (F)							
460.47	Flapping (F)							
460.50	Flapping (F)							
460.53	Flapping (F)							
460.57	Flapping (F)							
460.60	Flapping (F)							
460.63	Flapping (F)							
460.67	Flapping (F)							
460.70	Flapping (F)							
460.73	Flapping (F)							
460.77	Flapping (F)							
460.80	Flapping (F)							
460.83	Gliding (G)							
460.87	Gliding (G)							
460.90	Gliding (G)							
460.93	Gliding (G)							
460.97	Gliding (G)							
461.00	Gliding (G)							
461.03	Gliding (G)							
461.07	Gliding (G)							
461.10	Gliding (G)							
461.13	Gliding (G)							
461.17	Gliding (G)							
461.20	Gliding (G)							
461.23	Gliding (G)							
461.27	Gliding (G)							
461.30	Gliding (G)							
461.33	Gliding (G)							
461.37	Gliding (G)							
461.40	Gliding (G)							
461.43	Gliding (G)							
461.47	Gliding (G)							
461.50	Gliding (G)							
461.53	Gliding (G)							
461.57	Gliding (G)							
461.60	Gliding (G)							
461.63	Gliding (G)							
461.67	Gliding (G)							
461.70	Gliding (G)							
461.73	Gliding (G)							
461.77	Gliding (G)							
461.80	Gliding (G)							
461.83	Gliding (G)							
461.87	Gliding (G)							
461.90	Gliding (G)							
461.93	Gliding (G)							
461.97	Gliding (G)							
462.00	Gliding (G)							
462.03	Gliding (G)							
462.07	Gliding (G)							
462.10	Gliding (G)							
462.13	Gliding (G)							
462.17	Gliding (G)							
462.20	Gliding (G)							
462.23	Gliding (G)							
462.27	Gliding (G)							
462.30	Gliding (G)							
462.33	Gliding (G)							
462.37	Gliding (G)							
462.40	Gliding (G)							
462.43	Gliding (G)							
462.47	Gliding (G)							
462.50	Gliding (G)							
462.53	Gliding (G)							
462.57	Gliding (G)							
462.60	Gliding (G)							
462.63	Gliding (G)							
462.67	Gliding (G)							
462.70	Gliding (G)							
462.73	Gliding (G)							
462.77	Gliding (G)							
462.80	Gliding (G)							
462.83	Gliding (G)							
462.87	Gliding (G)							
462.90	Gliding (G)							
462.93	Gliding (G)							
462.97	Gliding (G)							
463.00	Gliding (G)							
463.03	Gliding (G)							
463.07	Gliding (G)							
463.10	Gliding (G)							
463.13	Gliding (G)							
463.17	Gliding (G)							
463.20	Gliding (G)							
463.23	Gliding (G)							
463.27	Gliding (G)							
463.30	Gliding (G)							
463.33	Gliding (G)							
463.37	Gliding (G)							
463.40	Gliding (G)							
463.43	Gliding (G)							
463.47	Gliding (G)							
463.50	Gliding (G)							
463.53	Gliding (G)							
463.57	Gliding (G)							
463.60	Flapping (F)							
463.63	Flapping (F)							
463.67	Flapping (F)							
463.70	Flapping (F)							
463.73	Flapping (F)							
463.77	Flapping (F)							
463.80	Flapping (F)							
463.83	Flapping (F)							
463.87	Flapping (F)							
463.90	Flapping (F)							
463.93	Flapping (F)							
463.97	Flapping (F)							
464.00	Flapping (F)							
464.03	Flapping (F)							
464.07	Flapping (F)							
464.10	Flapping (F)							
464.13	Flapping (F)							
464.17	Flapping (F)							
464.20	Flapping (F)							
464.23	Flapping (F)							
464.27	Flapping (F)							
464.30	Flapping (F)							
464.33	Flapping (F)							
464.37	Flapping (F)							
464.40	Flapping (F)							
464.43	Flapping (F)							
464.47	Flapping (F)							
464.50	Flapping (F)							
464.53	Flapping (F)							
464.57	Flapping (F)							
464.60	Flapping (F)							
464.63	Flapping (F)							
464.67	Flapping (F)							
464.70	Flapping (F)							
464.73	Flapping (F)							
464.77	Flapping (F)							
464.80	Flapping (F)							
464.83	Flapping (F)							
464.87	Flapping (F)							
464.90	Flapping (F)							
464.93	Flapping (F)							
464.97	Flapping (F)							
465.00	Flapping (F)							
465.03	Flapping (F)							
465.07	Flapping (F)							
465.10	Flapping (F)							
465.13	Flapping (F)							
465.17	Flapping (F)							
465.20	Flapping (F)							
465.23	Flapping (F)							
465.27	Flapping (F)							
465.30	Flapping (F)							
465.33	Flapping (F)							
465.37	Flapping (F)							
465.40	Flapping (F)							
465.43	Flapping (F)							
465.47	Flapping (F)							
465.50	Flapping (F)							
465.53	Flapping (F)							
465.57	Flapping (F)							
465.60	Flapping (F)							
465.63	Flapping (F)							
465.67	Flapping (F)							
465.70	Flapping (F)							
465.73	Flapping (F)							
465.77	Flapping (F)							
465.80	Flapping (F)							
465.83	Flapping (F)							
465.87	Flapping (F)							
465.90	Flapping (F)							
465.93	Flapping (F)							
465.97	Flapping (F)							
466.00	Flapping (F)							
466.03	Flapping (F)							
466.07	Flapping (F)							
466.10	Flapping (F)							
466.13	Flapping (F)							
466.17	Flapping (F)							
466.20	Flapping (F)							
466.23	Flapping (F)							
466.27	Flapping (F)							
466.30	Flapping (F)							
466.33	Flapping (F)							
466.37	Flapping (F)							
466.40	Flapping (F)							
466.43	Flapping (F)							
466.47	Flapping (F)							
466.50	Flapping (F)							
466.53	Flapping (F)							
466.57	Flapping (F)							
466.60	Flapping (F)							
466.63	Flapping (F)							
466.67	Flapping (F)							
466.70	Flapping (F)							
466.73	Flapping (F)							
466.77	Flapping (F)							
466.80	Flapping (F)							
466.83	Flapping (F)							
466.87	Flapping (F)							
466.90	Flapping (F)							
466.93	Flapping (F)							
466.97	Flapping (F)							
467.00	Flapping (F)							
467.03	Flapping (F)							
467.07	Flapping (F)							
467.10	Flapping (F)							
467.13	Flapping (F)							
467.17	Flapping (F)							
467.20	Flapping (F)							
467.23	Flapping (F)							
467.27	Flapping (F)							
467.30	Flapping (F)							
467.33	Flapping (F)							
467.37	Flapping (F)							
467.40	Flapping (F)							
467.43	Flapping (F)							
467.47	Flapping (F)							
467.50	Flapping (F)							
467.53	Flapping (F)							
467.57	Flapping (F)							
467.60	Flapping (F)							
467.63	Flapping (F)							
467.67	Flapping (F)							
467.70	Flapping (F)							
467.73	Flapping (F)							
467.77	Flapping (F)							
467.80	Flapping (F)							
467.83	Flapping (F)							
467.87	Flapping (F)							
467.90	Flapping (F)							
467.93	Flapping (F)							
467.97	Flapping (F)							
468.00	Flapping (F)							
468.03	Flapping (F)							
468.07	Flapping (F)							
468.10	Flapping (F)							
468.13	Flapping (F)							
468.17	Flapping (F)							
468.20	Flapping (F)							
468.23	Flapping (F)							
468.27	Flapping (F)							
468.30	Flapping (F)							
468.33	Flapping (F)							
468.37	Flapping (F)							
468.40	Flapping (F)							
468.43	Flapping (F)							
468.47	Flapping (F)							
468.50	Flapping (F)							
468.53	Flapping (F)							
468.57	Flapping (F)							
468.60	Flapping (F)							
468.63	Flapping (F)							
468.67	Flapping (F)							
468.70	Flapping (F)							
468.73	Flapping (F)							
468.77	Flapping (F)							
468.80	Flapping (F)							
468.83	Flapping (F)							
468.87	Flapping (F)							
468.90	Flapping (F)							
468.93	Flapping (F)							
468.97	Flapping (F)							
469.00	Flapping (F)							
469.03	Flapping (F)							
469.07	Flapping (F)							
469.10	Flapping (F)							
469.13	Flapping (F)							
469.17	Flapping (F)							
469.20	Flapping (F)							
469.23	Flapping (F)							
469.27	Flapping (F)							
469.30	Flapping (F)							
469.33	Flapping (F)							
469.37	Flapping (F)							
469.40	Flapping (F)							
469.43	Flapping (F)							
469.47	Flapping (F)							
469.50	Gliding (G)							
469.53	Gliding (G)							
469.57	Gliding (G)							
469.60	Gliding (G)							
469.63	Gliding (G)							
469.67	Gliding (G)							
469.70	Gliding (G)							
469.73	Gliding (G)							
469.77	Gliding (G)							
469.80	Gliding (G)							
469.83	Gliding (G)							
469.87	Gliding (G)							
469.90	Gliding (G)							
469.93	Gliding (G)							
469.97	Gliding (G)							
470.00	Gliding (G)							
470.03	Gliding (G)							
470.07	Gliding (G)							
470.10	Gliding (G)							
470.13	Gliding (G)							
470.17	Gliding (G)							
470.20	Gliding (G)							
470.23	Gliding (G)							
470.27	Gliding (G)							
470.30	Gliding (G)							
470.33	Gliding (G)							
470.37	Gliding (G)							
470.40	Gliding (G)							
470.43	Gliding (G)							
470.47	Gliding (G)							
470.50	Gliding (G)							
470.53	Gliding (G)							
470.57	Gliding (G)							
470.60	Gliding (G)							
470.63	Gliding (G)							
470.67	Gliding (G)							
470.70	Gliding (G)							
470.73	Gliding (G)							
470.77	Gliding (G)							
470.80	Gliding (G)							
470.83	Gliding (G)							
470.87	Gliding (G)							
470.90	Gliding (G)							
470.93	Gliding (G)							
470.97	Gliding (G)							
471.00	Gliding (G)							
471.03	Gliding (G)							
471.07	Gliding (G)							
471.10	Gliding (G)							
471.13	Gliding (G)							
471.17	Flapping (F)							
471.20	Flapping (F)							
471.23	Flapping (F)							
471.27	Flapping (F)							
471.30	Flapping (F)							
471.33	Flapping (F)							
471.37	Flapping (F)							
471.40	Flapping (F)							
471.43	Flapping (F)							
471.47	Flapping (F)							
471.50	Flapping (F)							
471.53	Flapping (F)							
471.57	Flapping (F)							
471.60	Flapping (F)							
471.63	Flapping (F)							
471.67	Flapping (F)							
471.70	Flapping (F)							
471.73	Flapping (F)							
471.77	Flapping (F)							
471.80	Flapping (F)							
471.83	Flapping (F)							
471.87	Flapping (F)							
471.90	Flapping (F)							
471.93	Flapping (F)							
471.97	Flapping (F)							
472.00	Flapping (F)							
472.03	Flapping (F)							
472.07	Flapping (F)							
472.10	Flapping (F)							
472.13	Flapping (F)							
472.17	Flapping (F)							
472.20	Flapping (F)							
472.23	Flapping (F)							
472.27	Flapping (F)							
472.30	Flapping (F)							
472.33	Flapping (F)							
472.37	Flapping (F)							
472.40	Flapping (F)							
472.43	Flapping (F)							
472.47	Flapping (F)							
472.50	Flapping (F)							
472.53	Flapping (F)							
472.57	Flapping (F)							
472.60	Flapping (F)							
472.63	Flapping (F)							
472.67	Flapping (F)							
472.70	Flapping (F)							
472.73	Flapping (F)							
472.77	Flapping (F)							
472.80	Flapping (F)							
472.83	Flapping (F)							
472.87	Flapping (F)							
472.90	Flapping (F)							
472.93	Flapping (F)							
472.97	Flapping (F)							
473.00	Flapping (F)							
473.03	Flapping (F)							
473.07	Flapping (F)							
473.10	Flapping (F)							
473.13	Flapping (F)							
473.17	Flapping (F)							
473.20	Flapping (F)							
473.23	Flapping (F)							
473.27	Flapping (F)							
473.30	Flapping (F)							
473.33	Flapping (F)							
473.37	Flapping (F)							
473.40	Flapping (F)							
473.43	Flapping (F)							
473.47	Flapping (F)							
473.50	Flapping (F)							
473.53	Flapping (F)							
473.57	Flapping (F)							
473.60	Flapping (F)							
473.63	Flapping (F)							
473.67	Flapping (F)							
473.70	Flapping (F)							
473.73	Flapping (F)							
473.77	Flapping (F)							
473.80	Flapping (F)							
473.83	Flapping (F)							
473.87	Flapping (F)							
473.90	Flapping (F)							
473.93	Flapping (F)							
473.97	Flapping (F)							
474.00	Gliding (G)							
474.03	Gliding (G)							
474.07	Gliding (G)							
474.10	Gliding (G)							
474.13	Gliding (G)							
474.17	Gliding (G)							
474.20	Gliding (G)							
474.23	Gliding (G)							
474.27	Gliding (G)							
474.30	Gliding (G)							
474.33	Gliding (G)							
474.37	Gliding (G)							
474.40	Gliding (G)							
474.43	Gliding (G)							
474.47	Gliding (G)							
474.50	Gliding (G)							
474.53	Gliding (G)							
474.57	Gliding (G)							
474.60	Gliding (G)							
474.63	Gliding (G)							
474.67	Gliding (G)							
474.70	Gliding (G)							
474.73	Gliding (G)							
474.77	Gliding (G)							
474.80	Gliding (G)							
474.83	Gliding (G)							
474.87	Gliding (G)							
474.90	Gliding (G)							
474.93	Flapping (F)							
474.97	Flapping (F)							
475.00	Flapping (F)							
475.03	Flapping (F)							
475.07	Flapping (F)							
475.10	Flapping (F)							
475.13	Flapping (F)							
475.17	Flapping (F)							
475.20	Flapping (F)							
475.23	Flapping (F)							
475.27	Flapping (F)							
475.30	Flapping (F)							
475.33	Flapping (F)							
475.37	Flapping (F)							
475.40	Flapping (F)							
475.43	Flapping (F)							
475.47	Flapping (F)							
475.50	Flapping (F)							
475.53	Flapping (F)							
475.57	Flapping (F)							
475.60	Flapping (F)							
475.63	Flapping (F)							
475.67	Flapping (F)							
475.70	Flapping (F)							
475.73	Flapping (F)							
475.77	Flapping (F)							
475.80	Flapping (F)							
475.83	Flapping (F)							
475.87	Flapping (F)							
475.90	Flapping (F)							
475.93	Flapping (F)							
475.97	Flapping (F)							
476.00	Gliding (G)							
476.03	Gliding (G)							
476.07	Gliding (G)							
476.10	Gliding (G)							
476.13	Gliding (G)							
476.17	Gliding (G)							
476.20	Gliding (G)							
476.23	Gliding (G)							
476.27	Gliding (G)							
476.30	Gliding (G)							
476.33	Gliding (G)							
476.37	Gliding (G)							
476.40	Gliding (G)							
476.43	Gliding (G)							
476.47	Gliding (G)							
476.50	Gliding (G)							
476.53	Gliding (G)							
476.57	Gliding (G)							
476.60	Gliding (G)							
476.63	Gliding (G)							
476.67	Gliding (G)							
476.70	Gliding (G)							
476.73	Gliding (G)							
476.77	Gliding (G)							
476.80	Gliding (G)							
476.83	Gliding (G)							
476.87	Gliding (G)							
476.90	Gliding (G)							
476.93	Gliding (G)							
476.97	Gliding (G)							
477.00	Gliding (G)							
477.03	Gliding (G)							
477.07	Gliding (G)							
477.10	Gliding (G)							
477.13	Gliding (G)							
477.17	Gliding (G)							
477.20	Gliding (G)							
477.23	Gliding (G)							
477.27	Gliding (G)							
477.30	Gliding (G)							
477.33	Gliding (G)							
477.37	Gliding (G)							
477.40	Gliding (G)							
477.43	Gliding (G)							
477.47	Gliding (G)							
477.50	Gliding (G)							
477.53	Gliding (G)							
477.57	Gliding (G)							
477.60	Gliding (G)							
477.63	Gliding (G)							
477.67	Gliding (G)							
477.70	Gliding (G)							
477.73	Gliding (G)							
477.77	Gliding (G)							
477.80	Gliding (G)							
477.83	Gliding (G)							
477.87	Gliding (G)							
477.90	Gliding (G)							
477.93	Gliding (G)							
477.97	Gliding (G)							
478.00	Gliding (G)							
478.03	Gliding (G)							
